2,rich,富人,0.33234820595692866
968,acc,会计,0.08822063452266515
974,bedroom,卧室,0.39530470390147243
978,party,聚会,0.1466246515298604
979,house,房间,0.31220148681110954
987,party,派对,0.17977000015583072
988,utilities,配套,0.29372416492996506
1005,chinese,中餐,0.15697980565548308
1009,balcony,阳台,0.3689119610275988
1011,plus,备注,0.18429799709202974
1012,offer,录取,0.0639628501615917
1022,apartment,公寓,0.5477979072175544
1034,email,邮件,0.37032620847661013
1038,email,邮件,0.37032620847661013
1040,house,房子,0.4337773603518676
1041,basement,地下室,0.44986362226444976
1043,email,邮件,0.37032620847661013
1044,queen,较,0.1252867365597811
1055,basement,地下室,0.44986362226444976
1056,house,房子,0.4337773603518676
1062,lease,租约,0.39057615954143415
1067,share,共享,0.45800022685020036
1069,garage,车库,0.33342765437943067
1091,dining,厨房,0.32313215945640245
1093,easy,好,0.39430411243830027
1094,house,房子,0.4337773603518676
1095,bedroom,卧室,0.39530470390147243
1112,parking,停车,0.20402886995928682
1113,bedroom,房间,0.3837614085741233
1117,lease,租约,0.39057615954143415
1120,centre,中央,0.21486466415770086
1126,party,聚会,0.1466246515298604
1127,share,共享,0.45800022685020036
1130,apartment,公寓,0.5477979072175544
1136,dining,厨房,0.32313215945640245
1138,share,共享,0.45800022685020036
1139,lease,租约,0.39057615954143415
1146,lease,租约,0.39057615954143415
1153,house,房子,0.4337773603518676
1155,living,客厅,0.0793759370677999
1161,apt,公寓,0.06604799920510378
1162,off,折扣,0.08950717904253461
1164,house,房子,0.4337773603518676
1165,house,房子,0.4337773603518676
1167,email,邮件,0.37032620847661013
1172,house,房子,0.4337773603518676
1174,window,窗户,0.3613117100484401
1176,house,房子,0.4337773603518676
1177,house,房子,0.4337773603518676
1180,house,房子,0.4337773603518676
1181,queen,较,0.1252867365597811
1186,email,邮件,0.37032620847661013
1187,house,房子,0.4337773603518676
1191,house,房子,0.4337773603518676
1193,set,套间,0.13523183133248198
1196,email,邮件,0.37032620847661013
1197,available,空余,0.22287785861899392
1202,basement,地下室,0.44986362226444976
1204,money,钱,0.45336970455236547
1206,safety,安全,0.5112353665928975
1215,prefer,想要,0.3004025099548555
1223,call,打,0.3231550617816078
1226,month,月,0.45159254960322665
1227,table,台灯,0.21442903013893738
1229,bill,账单,0.015936042297673612
1230,lease,租约,0.39057615954143415
1232,share,共,0.31831286485927857
1239,queen,较,0.1252867365597811
1256,neighbourhood,邻里,0.35401944942803043
1259,nice,好,0.4184144385670674
1263,pattern,模式,0.30405178973361263
1270,living,客厅,0.0793759370677999
1272,whole,一,0.27778966953494555
1281,living,客厅,0.0793759370677999
1282,basement,地下室,0.44986362226444976
1292,apartment,公寓,0.5477979072175544
1296,bedroom,卧室,0.39530470390147243
1298,apartment,公寓,0.5477979072175544
1300,keep,保持,0.2847699424040477
1302,month,月,0.45159254960322665
1306,apartment,公寓,0.5477979072175544
1309,queen,较,0.1252867365597811
1310,diner,晚饭,0.22882666966222995
1311,king,最,0.2429677650944161
1312,bedroom,房间,0.3837614085741233
1322,deposit,存款,0.4012206594861577
1323,all,你,0.39059938644012276
1327,apartment,公寓,0.5477979072175544
1329,living,客厅,0.0793759370677999
1332,house,房子,0.4337773603518676
1343,bedroom,房间,0.3837614085741233
1346,house,房子,0.4337773603518676
1360,the,价格,0.05951352550807095
1363,utility,使用,0.2738509301422503
1366,house,房子,0.4337773603518676
1369,free,免费,0.367614135130095
1371,maintenance,修理,0.4038225634762203
1373,easy,还原,-0.02453139345297338
1375,property,资产,0.24631038207662131
1376,share,共享,0.45800022685020036
1382,house,房子,0.4337773603518676
1384,lease,租约,0.39057615954143415
1385,bedroom,房间,0.3837614085741233
1388,apartment,公寓,0.5477979072175544
1393,email,邮件,0.37032620847661013
1394,apt,整套,0.10618440228098515
1398,house,房子,0.4337773603518676
1399,couple,情侣,0.22204341775044098
1401,utilities,使用,0.18257018340594813
1402,bedroom,房间,0.3837614085741233
1403,email,邮件,0.37032620847661013
1406,about,关于,0.31144541918559937
1408,apartment,公寓,0.5477979072175544
1419,basement,地下室,0.44986362226444976
1429,email,邮件,0.37032620847661013
1431,air,空调,0.09867677572795891
1439,living,客厅,0.0793759370677999
1441,living,客厅,0.0793759370677999
1442,dining,餐厅,0.37559825190037593
1451,summer,夏季,0.546717513479767
1458,nice,好,0.4184144385670674
1460,nice,好,0.4184144385670674
1461,house,房子,0.4337773603518676
1471,apt,公寓,0.06604799920510378
1476,management,管理人,0.19391631917053925
1477,bedroom,卧室,0.39530470390147243
1485,wireless,无,0.16740948059412797
1486,nice,好,0.4184144385670674
1492,lease,租约,0.39057615954143415
1502,bedroom,卧室,0.39530470390147243
1503,bedroom,卧室,0.39530470390147243
1510,shopping,购物,0.35689778285777984
1511,house,房子,0.4337773603518676
1512,share,共享,0.45800022685020036
1513,parking,停车,0.20402886995928682
1515,lease,租约,0.39057615954143415
1522,share,分享,0.4866307151167275
1525,apartment,公寓,0.5477979072175544
1527,living,客厅,0.0793759370677999
1528,sheet,床单,0.3203850521396724
1529,baby,婴儿,0.42596066861751364
1530,email,邮件,0.37032620847661013
1536,screen,屏幕,0.46951605890603876
1538,purple,紫色,0.46342575348697473
1539,dealer,卖,0.2541524366209326
1545,nice,好,0.4184144385670674
1546,garden,花园,0.3679229840710872
1547,manager,经理,0.341061091108894
1550,paper,论文,0.23751751514673677
1555,house,住房,0.3113434963185353
1557,clean,无,0.2537356656416624
1566,family,家庭,0.46659184984954677
1569,clean,无,0.2537356656416624
1572,sale,促销,0.21006720839048493
1577,ornaments,装饰,0.3112650597796615
1579,white,白板,0.2025050321211338
1584,list,列表,0.5275786560558618
1594,baby,婴儿,0.42596066861751364
1605,sold,销售,0.24266661145673254
1616,fan,风扇,0.25246228055544917
1620,tab,按键,0.2303767150349824
1628,inspection,检查,0.22192415184473505
1629,message,联系,0.2706351917586685
1631,prepaid,提前,0.08552163683103008
1632,plan,套餐,0.11278086014573643
1643,text,只,0.2553804218101253
1645,available,空闲,0.22957387436344037
1646,clean,无,0.2537356656416624
1650,integrated,整合,0.5105671859315776
1657,email,邮件,0.37032620847661013
1663,liability,责任,0.3124465718311971
1668,dealer,汽车,0.09758309550294768
1669,miles,英里,0.5042054738330801
1670,feature,几,0.2956258051419955
1673,full,标准,0.1367504440499621
1676,owner,车主,0.25185592328626166
1687,moving,搬家,0.27929542500094956
1688,queen,较大,0.021291995248249592
1693,area,地区,0.2720251198318404
1698,second,第二,0.6607122839353335
1699,full,标准,0.1367504440499621
1701,clean,无,0.2537356656416624
1702,update,更新,0.49811098071081833
1703,queen,较,0.1252867365597811
1705,message,信息,0.33702135500156427
1713,text,讯息,0.2576244281369602
1714,beats,耳机,0.11728817972835343
1715,reading,读书,0.19579143327049392
1716,pick,领取,0.1923286576332768
1719,clean,无,0.2537356656416624
1720,check,支票,0.26713132210482177
1730,burner,火炉,0.2560681714567806
1731,soda,苏打,0.30746047508366964
1733,clean,无,0.2537356656416624
1737,email,邮件,0.37032620847661013
1749,seasoning,季度,0.062321182634390966
1751,apartment,公寓,0.5477979072175544
1754,clean,无,0.2537356656416624
1758,sale,销售,0.31048381988575646
1768,box,盒子,0.4480345148605904
1769,heater,自,0.178400933870304
1772,update,更新,0.49811098071081833
1774,plan,计划,0.375056637422237
1775,yard,庭院,0.1496684259716597
1783,clean,无,0.2537356656416624
1800,call,打,0.3231550617816078
1820,thx,谢谢,0.20578219745814896
1827,queen,较,0.1252867365597811
1830,size,大小,0.5471131030160341
1832,post,帖子,0.1457313383334012
1833,moving,持续,0.0926537449622575
1835,thread,帖子,0.22390840422516792
1839,mechanic,修理工,0.3313501156717158
1840,moving,持续,0.0926537449622575
1845,moving,持续,0.0926537449622575
1847,update,更新,0.49811098071081833
1850,twin,双,0.3581477306961399
1851,condition,条件,0.3217275519179197
1852,moving,持续,0.0926537449622575
1853,full,标准,0.1367504440499621
1858,full,标准,0.1367504440499621
1863,bug,漏洞,0.34521322228820633
1870,apartment,公寓,0.5477979072175544
1877,native,说,0.1896528847896425
1878,proof,证明,0.46229761126021196
1883,flex,校内,0.07519357339076733
1892,parking,停车,0.20402886995928682
1893,gated,门禁,0.13688017476438724
1905,summer,夏季,0.546717513479767
1907,college,大学,0.3827698607390702
1912,permit,停车,0.027216024003334435
1913,family,家庭,0.46659184984954677
0,confirm,确认,0.3877236850235417
8,nice,友善,0.3195323883743733
13,jfk,肯尼迪,0.3663312353555664
15,jfk,肯尼迪,0.3663312353555664
20,hello,大家,0.3728491541947251
22,park,在,0.2237213489331209
24,fall,秋季,0.3996984225475929
27,visitor,访客,0.3322497222217137
29,nice,友善,0.3195323883743733
38,master,研究生,0.03207234718401244
40,paperwork,文书,0.1108007546970936
44,m,月,0.2934795634212619
47,quote,报价,-0.01029761925754073
49,party,派对,0.17977000015583072
50,rental,租金,0.4538015396931978
54,fully,全家,0.06872477992478701
59,summer,暑假,0.3674382827917447
61,office,办公室,0.5114051147175825
65,graduate,研究生,0.3400780377769581
67,corner,街角,0.377814344197447
72,phd,博士,0.5070729835493016
75,free,免费,0.367614135130095
80,in,是,0.46294299862494637
82,summer,暑期,0.3987025612998429
85,tv,已,0.19840395434281266
92,purchase,购买,0.4098042364046436
99,building,楼,0.3845173097155118
106,ride,搭车,0.39717358316871726
108,ride,搭车,0.39717358316871726
110,master,硕士,0.1315209399460246
113,queen,一,0.2501185483693091
119,jfk,肯尼迪,0.3663312353555664
121,clean,拖车,-0.026724886029686125
122,hello,你,0.43066283734757604
123,office,物业,0.10828188990860649
149,house,房子,0.4337773603518676
150,update,更新,0.49811098071081833
153,apartment,住房,0.29181756409138493
154,mid,三月,0.15635644336949597
155,office,物业,0.10828188990860649
162,email,邮件,0.37032620847661013
164,sorry,抱歉,0.5081224271607627
166,bbs,美国,0.008034848157303941
170,field,牧场,0.07574610744590685
171,fully,全,0.30761632206587985
172,office,官方,0.1804817194164811
173,share,共用,0.4253315416033848
175,deposit,押金,0.37377001152114125
178,microwave,微波炉,0.37011995768354133
179,ride,搭车,0.39717358316871726
182,full,一,0.27947914315567873
183,nice,好,0.4184144385670674
188,queen,一,0.2501185483693091
190,full,一,0.27947914315567873
193,party,派对,0.17977000015583072
202,ride,搭车,0.39717358316871726
205,shift,轮流,0.15444957087767616
208,summer,暑期,0.3987025612998429
210,happy,开心,0.2643867513915101
214,nice,好,0.4184144385670674
219,how,怎么,0.27795955502373615
223,hesitate,别,0.21372325161005473
229,ride,搭车,0.39717358316871726
230,ride,顺风,0.1319270328471433
235,ride,搭车,0.39717358316871726
236,office,小区,0.06759674019542046
239,ride,搭车,0.39717358316871726
240,security,有,0.21127001418120112
241,check,托运,-0.09905625835273443
243,ride,搭车,0.39717358316871726
248,party,派对,0.17977000015583072
252,agent,代理,0.26035572253729633
253,agent,代理,0.26035572253729633
254,agent,代理,0.26035572253729633
255,ps,顺便,0.18093294372543042
256,limited,限制,0.41761527958065364
259,agent,代理,0.26035572253729633
262,agent,代理,0.26035572253729633
263,agent,代理,0.26035572253729633
265,defamation,诽谤,0.35549797138404376
266,review,言行,0.15298281894067736
268,defamation,诽谤,0.35549797138404376
269,defamation,诽谤,0.35549797138404376
270,office,官方,0.1804817194164811
274,coverage,覆盖,0.009667538782758781
276,my,我,0.4589457343373241
281,queen,一,0.2501185483693091
286,office,小区,0.06759674019542046
290,updated,更新,0.5117784005924194
291,share,共用,0.4253315416033848
301,email,邮箱,0.356676120556652
304,office,物业,0.10828188990860649
305,last,最后,0.3958807296325292
306,full,浴缸,0.07965574202209247
309,visitor,访客,0.3322497222217137
315,ride,搭车,0.39717358316871726
320,party,派对,0.17977000015583072
322,no,不要,0.19653326859423617
325,immigration,移民,0.5634410916844134
326,free,免费,0.367614135130095
327,free,免费,0.367614135130095
329,ride,搭车,0.39717358316871726
330,utility,账单,0.0070073071717759
332,model,模式,0.2756752760060384
334,intermittent,间接,0.10521816652631354
337,building,大楼,0.375580210193885
340,basement,地下室,0.44986362226444976
341,apartment,小区,0.21862419476555145
344,share,分摊,0.22706371368679987
345,young,年轻,0.37956022772434617
352,parking,停车,0.20402886995928682
357,honda,宏大,0.043366377170173255
359,ride,搭车,0.39717358316871726
360,ride,搭车,0.39717358316871726
366,ride,搭车,0.39717358316871726
368,email,电子,0.09676935838185234
370,circle,圆形,0.2002232254135672
371,very,好,0.3713509608011772
373,office,办公室,0.5114051147175825
376,ride,搭车,0.39717358316871726
379,ride,搭车,0.39717358316871726
380,nice,友善,0.3195323883743733
381,party,派对,0.17977000015583072
383,the,唯一,0.41275462178997
384,offer,录取,0.0639628501615917
385,flexible,时间,0.029495891218461658
388,full,全日制,0.06716529312725444
389,team,小组,0.018711934944914094
391,quiz,测验,0.18433383670190737
394,property,财产,0.3670549009548815
396,king,二,0.25693372641659545
401,living,客厅,0.0793759370677999
402,professional,有,0.2143030868789963
403,two,两,0.5490262021461204
408,dealer,汽车,0.09758309550294768
412,ride,搭车,0.39717358316871726
415,gre,研究生,-0.003717738723158972
416,medium,媒体,0.09905572445071326
419,bonus,附加,0.3168795171721846
420,just,跳舞,0.14771544898716849
425,deal,处理,0.11154683045507077
427,bedroom,卧室,0.39530470390147243
428,theme,主题,0.3597073712537776
429,show,表演,0.2916620024807573
434,navigation,航行,0.3341255252890368
435,final,期末,0.21438460790559286
438,modem,调制,0.12879512761743472
439,pass,证,0.3064605844190803
444,furnished,有,0.2163397979495991
445,size,尺寸,0.5540887790016653
452,guest,访客,0.2024927246424417
455,waive,换,0.17471305915207566
457,nice,友善,0.3195323883743733
461,full,带,0.19187773686505621
463,physics,物理,0.5394598078914868
464,ride,搭车,0.39717358316871726
467,email,发,0.2643401591344875
474,graduate,研究生,0.3400780377769581
475,undergraduate,本科,0.4397563419032396
480,queen,一,0.2501185483693091
481,queen,一,0.2501185483693091
482,ta,教学,0.03711419404865127
488,utilities,公共,0.32126337298269153
492,party,爱,0.15308125684337215
493,ride,搭车,0.39717358316871726
503,phd,博士,0.5070729835493016
504,mile,英里,0.42516979997268495
506,gift,礼物,0.39560555122478247
508,ride,搭车,0.39717358316871726
509,ride,搭车,0.39717358316871726
511,waiver,弃权,0.14236959148598213
515,ride,搭车,0.39717358316871726
530,cash,只,0.2755700337473424
533,office,小区,0.06759674019542046
534,bedroom,卧室,0.39530470390147243
538,office,官方,0.1804817194164811
541,hi,好,0.32485205968018227
551,club,还有,0.05860408232915267
557,bus,巴士,0.4658802852087645
564,hi,嗨,0.2635826834840101
569,nice,好,0.4184144385670674
571,fall,秋季,0.3996984225475929
577,full,大,0.30450485873782607
580,free,免费,0.367614135130095
583,update,更新,0.49811098071081833
585,ride,搭车,0.39717358316871726
587,living,客厅,0.0793759370677999
589,month,月,0.45159254960322665
593,request,要求,0.4438431801876758
598,mock,模拟,0.18716232118681936
599,profile,文件,0.16053557462380855
602,party,派对,0.17977000015583072
603,house,独,0.2173001516910546
605,queen,一,0.2501185483693091
608,party,派对,0.17977000015583072
609,orientation,新生,0.15883802394232008
611,living,客厅,0.0793759370677999
613,ride,搭车,0.39717358316871726
616,free,免费,0.367614135130095
620,officer,办公室,0.17387983682305672
621,ride,搭车,0.39717358316871726
626,party,派对,0.17977000015583072
628,ride,搭车,0.39717358316871726
643,bedroom,卧室,0.39530470390147243
645,king,超大,0.12232887900307872
654,shoe,还有,0.030380953787282786
659,bus,离,0.19494803433674546
660,house,房子,0.4337773603518676
668,living,客厅,0.0793759370677999
670,update,更新,0.49811098071081833
675,fully,家,0.20743547706740742
676,building,楼,0.3845173097155118
677,brother,兄弟,0.45980661233932874
680,queen,一,0.2501185483693091
684,share,共用,0.4253315416033848
689,nice,友好,0.24230216796034143
691,picture,图片,0.400364037144451
692,picture,图片,0.400364037144451
693,apartment,公寓,0.5477979072175544
698,summer,暑期,0.3987025612998429
701,playground,操场,0.24088578336502098
707,cover,给,0.2879012275661106
709,queen,一,0.2501185483693091
715,fall,带,0.2609969179841672
716,half,不,0.319264660465635
719,project,项目,0.3682829746146453
724,queen,一,0.2501185483693091
725,high,高中,0.3300794631047498
728,email,邮箱,0.356676120556652
729,email,邮件,0.37032620847661013
730,preferred,最好,0.19381500937682739
733,nice,好,0.4184144385670674
738,warranty,担保,0.16416856682715358
740,full,全,0.33744267525196125
748,apartment,公寓,0.5477979072175544
754,deck,露天,0.18347725787766467
755,fall,秋季,0.3996984225475929
758,expended,已,0.17023719995060196
762,party,派对,0.17977000015583072
765,car,车,0.4756505618189587
766,moderate,中等,0.3898597857806433
767,state,州,0.46302271412373486
772,security,保证金,0.026150437880961826
773,min,分,0.36530250856483915
777,ie,工业,-0.009418217197085977
778,thanks,谢谢,0.3391111881354
780,ride,搭车,0.39717358316871726
781,bedroom,卧室,0.39530470390147243
782,clear,无,0.258831294456159
783,nice,好,0.4184144385670674
787,high,就是,0.23199662890458123
788,email,邮件,0.37032620847661013
800,building,楼房,0.2797577778790859
802,size,尺寸,0.5540887790016653
803,willing,愿意,0.3955094845518597
805,inspection,检查,0.22192415184473505
807,state,州,0.46302271412373486
808,college,学校,0.343058159311565
809,high,高中,0.3300794631047498
816,ride,搭车,0.39717358316871726
831,bus,号,0.2146196581333045
834,clean,无,0.2537356656416624
835,family,家庭,0.46659184984954677
839,office,办公室,0.5114051147175825
